team_api_id,team_fifa_api_id_x,team_long_name,date,buildUpPlaySpeed,chanceCreationPassing,chanceCreationCrossing,chanceCreationShooting
8678,1943.0,Bournemouth,2011-02-22 00:00:00,51.0,68.0,33.0,47.0
8678,1943.0,Bournemouth,2012-02-22 00:00:00,46.0,54.0,60.0,52.0
8678,1943.0,Bournemouth,2013-09-20 00:00:00,39.0,54.0,43.0,52.0
8678,1943.0,Bournemouth,2014-09-19 00:00:00,47.0,46.0,48.0,41.0
8678,1943.0,Bournemouth,2015-09-10 00:00:00,47.0,49.0,45.0,47.0
9817,1795.0,Watford,2010-02-22 00:00:00,70.0,70.0,70.0,65.0
9817,1795.0,Watford,2011-02-22 00:00:00,64.0,67.0,67.0,48.0
9817,1795.0,Watford,2012-02-22 00:00:00,66.0,45.0,60.0,60.0
9817,1795.0,Watford,2013-09-20 00:00:00,67.0,45.0,38.0,53.0
9817,1795.0,Watford,2014-09-19 00:00:00,61.0,54.0,44.0,55.0
9817,1795.0,Watford,2015-09-10 00:00:00,61.0,54.0,42.0,45.0
8583,57.0,AJ Auxerre,2010-02-22 00:00:00,30.0,35.0,65.0,35.0
8583,57.0,AJ Auxerre,2011-02-22 00:00:00,35.0,35.0,65.0,50.0
8583,57.0,AJ Auxerre,2012-02-22 00:00:00,64.0,51.0,63.0,50.0
8583,57.0,AJ Auxerre,2013-09-20 00:00:00,64.0,51.0,63.0,50.0
8583,57.0,AJ Auxerre,2014-09-19 00:00:00,64.0,51.0,63.0,50.0
8583,57.0,AJ Auxerre,2015-09-10 00:00:00,64.0,51.0,63.0,50.0
9830,71.0,FC Nantes,2010-02-22 00:00:00,55.0,60.0,65.0,35.0
9830,71.0,FC Nantes,2011-02-22 00:00:00,50.0,35.0,50.0,35.0
9830,71.0,FC Nantes,2012-02-22 00:00:00,46.0,52.0,34.0,49.0
9830,71.0,FC Nantes,2013-09-20 00:00:00,46.0,52.0,44.0,49.0
9830,71.0,FC Nantes,2014-09-19 00:00:00,63.0,52.0,55.0,49.0
9830,71.0,FC Nantes,2015-09-10 00:00:00,63.0,52.0,55.0,46.0
9827,59.0,Girondins de Bordeaux,2010-02-22 00:00:00,70.0,70.0,50.0,70.0
9827,59.0,Girondins de Bordeaux,2011-02-22 00:00:00,50.0,50.0,65.0,65.0
9827,59.0,Girondins de Bordeaux,2012-02-22 00:00:00,49.0,49.0,64.0,51.0
9827,59.0,Girondins de Bordeaux,2013-09-20 00:00:00,49.0,49.0,64.0,51.0
9827,59.0,Girondins de Bordeaux,2014-09-19 00:00:00,38.0,49.0,55.0,51.0
9827,59.0,Girondins de Bordeaux,2015-09-10 00:00:00,51.0,49.0,63.0,44.0
7819,210.0,SM Caen,2010-02-22 00:00:00,65.0,50.0,65.0,40.0
7819,210.0,SM Caen,2011-02-22 00:00:00,65.0,35.0,65.0,65.0
7819,210.0,SM Caen,2012-02-22 00:00:00,48.0,48.0,54.0,53.0
7819,210.0,SM Caen,2013-09-20 00:00:00,48.0,48.0,54.0,53.0
7819,210.0,SM Caen,2014-09-19 00:00:00,62.0,48.0,54.0,53.0
7819,210.0,SM Caen,2015-09-10 00:00:00,62.0,48.0,54.0,53.0
9746,1738.0,Le Havre AC,2010-02-22 00:00:00,55.0,40.0,50.0,65.0
9746,1738.0,Le Havre AC,2011-02-22 00:00:00,50.0,65.0,50.0,65.0
9746,1738.0,Le Havre AC,2012-02-22 00:00:00,46.0,49.0,54.0,52.0
9746,1738.0,Le Havre AC,2013-09-20 00:00:00,46.0,49.0,54.0,52.0
9746,1738.0,Le Havre AC,2014-09-19 00:00:00,46.0,49.0,54.0,52.0
9746,1738.0,Le Havre AC,2015-09-10 00:00:00,46.0,49.0,54.0,52.0
9831,72.0,OGC Nice,2010-02-22 00:00:00,70.0,60.0,30.0,65.0
9831,72.0,OGC Nice,2011-02-22 00:00:00,50.0,50.0,50.0,65.0
9831,72.0,OGC Nice,2012-02-22 00:00:00,48.0,49.0,51.0,34.0
9831,72.0,OGC Nice,2013-09-20 00:00:00,48.0,49.0,66.0,34.0
9831,72.0,OGC Nice,2014-09-19 00:00:00,48.0,49.0,66.0,34.0
9831,72.0,OGC Nice,2015-09-10 00:00:00,48.0,49.0,66.0,38.0
8682,1739.0,Le Mans FC,2010-02-22 00:00:00,70.0,65.0,60.0,65.0
8682,1739.0,Le Mans FC,2011-02-22 00:00:00,65.0,65.0,65.0,65.0
8682,1739.0,Le Mans FC,2012-02-22 00:00:00,58.0,49.0,68.0,50.0
8682,1739.0,Le Mans FC,2013-09-20 00:00:00,58.0,49.0,68.0,50.0
8689,217.0,FC Lorient,2010-02-22 00:00:00,45.0,30.0,50.0,40.0
8689,217.0,FC Lorient,2011-02-22 00:00:00,35.0,80.0,50.0,50.0
8689,217.0,FC Lorient,2012-02-22 00:00:00,60.0,48.0,53.0,64.0
8689,217.0,FC Lorient,2013-09-20 00:00:00,60.0,48.0,53.0,64.0
8689,217.0,FC Lorient,2014-09-19 00:00:00,60.0,48.0,53.0,64.0
8689,217.0,FC Lorient,2015-09-10 00:00:00,57.0,48.0,53.0,46.0
9748,66.0,Olympique Lyonnais,2010-02-22 00:00:00,60.0,70.0,45.0,70.0
9748,66.0,Olympique Lyonnais,2011-02-22 00:00:00,65.0,50.0,50.0,80.0
9748,66.0,Olympique Lyonnais,2012-02-22 00:00:00,49.0,49.0,54.0,67.0
9748,66.0,Olympique Lyonnais,2013-09-20 00:00:00,49.0,49.0,54.0,67.0
9748,66.0,Olympique Lyonnais,2014-09-19 00:00:00,49.0,49.0,54.0,67.0
9748,66.0,Olympique Lyonnais,2015-09-10 00:00:00,49.0,49.0,54.0,67.0
9941,1809.0,Toulouse FC,2010-02-22 00:00:00,35.0,45.0,70.0,35.0
9941,1809.0,Toulouse FC,2011-02-22 00:00:00,65.0,50.0,50.0,65.0
9941,1809.0,Toulouse FC,2012-02-22 00:00:00,49.0,52.0,34.0,36.0
9941,1809.0,Toulouse FC,2013-09-20 00:00:00,49.0,52.0,34.0,36.0
9941,1809.0,Toulouse FC,2014-09-19 00:00:00,49.0,52.0,34.0,57.0
9941,1809.0,Toulouse FC,2015-09-10 00:00:00,49.0,52.0,34.0,36.0
9829,69.0,AS Monaco,2010-02-22 00:00:00,35.0,65.0,55.0,45.0
9829,69.0,AS Monaco,2011-02-22 00:00:00,65.0,65.0,35.0,50.0
9829,69.0,AS Monaco,2012-02-22 00:00:00,52.0,37.0,37.0,37.0
9829,69.0,AS Monaco,2013-09-20 00:00:00,52.0,37.0,37.0,37.0
9829,69.0,AS Monaco,2014-09-19 00:00:00,52.0,37.0,37.0,37.0
9829,69.0,AS Monaco,2015-09-10 00:00:00,52.0,54.0,56.0,23.0
9847,73.0,Paris Saint-Germain,2010-02-22 00:00:00,50.0,40.0,65.0,55.0
9847,73.0,Paris Saint-Germain,2011-02-22 00:00:00,35.0,35.0,35.0,50.0
9847,73.0,Paris Saint-Germain,2012-02-22 00:00:00,49.0,62.0,52.0,60.0
9847,73.0,Paris Saint-Germain,2013-09-20 00:00:00,49.0,62.0,52.0,60.0
9847,73.0,Paris Saint-Germain,2014-09-19 00:00:00,49.0,62.0,61.0,68.0
9847,73.0,Paris Saint-Germain,2015-09-10 00:00:00,49.0,62.0,61.0,35.0
8481,1823.0,AS Nancy-Lorraine,2010-02-22 00:00:00,65.0,60.0,70.0,30.0
8481,1823.0,AS Nancy-Lorraine,2011-02-22 00:00:00,35.0,35.0,65.0,35.0
8481,1823.0,AS Nancy-Lorraine,2012-02-22 00:00:00,49.0,52.0,53.0,67.0
8481,1823.0,AS Nancy-Lorraine,2013-09-20 00:00:00,49.0,52.0,53.0,67.0
8481,1823.0,AS Nancy-Lorraine,2014-09-19 00:00:00,49.0,52.0,53.0,67.0
8481,1823.0,AS Nancy-Lorraine,2015-09-10 00:00:00,49.0,52.0,53.0,67.0
8639,65.0,LOSC Lille,2010-02-22 00:00:00,70.0,50.0,45.0,55.0
8639,65.0,LOSC Lille,2011-02-22 00:00:00,65.0,50.0,80.0,50.0
8639,65.0,LOSC Lille,2012-02-22 00:00:00,34.0,63.0,52.0,49.0
8639,65.0,LOSC Lille,2013-09-20 00:00:00,34.0,63.0,52.0,49.0
8639,65.0,LOSC Lille,2014-09-19 00:00:00,45.0,68.0,52.0,49.0
8639,65.0,LOSC Lille,2015-09-10 00:00:00,45.0,68.0,52.0,64.0
9851,74.0,Stade Rennais FC,2010-02-22 00:00:00,50.0,70.0,60.0,60.0
9851,74.0,Stade Rennais FC,2011-02-22 00:00:00,65.0,65.0,65.0,65.0
9851,74.0,Stade Rennais FC,2012-02-22 00:00:00,64.0,49.0,52.0,64.0
9851,74.0,Stade Rennais FC,2013-09-20 00:00:00,64.0,49.0,52.0,64.0
9851,74.0,Stade Rennais FC,2014-09-19 00:00:00,64.0,49.0,52.0,64.0
9851,74.0,Stade Rennais FC,2015-09-10 00:00:00,64.0,49.0,52.0,64.0
8592,219.0,Olympique de Marseille,2010-02-22 00:00:00,55.0,70.0,65.0,70.0
8592,219.0,Olympique de Marseille,2011-02-22 00:00:00,65.0,65.0,65.0,80.0
8592,219.0,Olympique de Marseille,2012-02-22 00:00:00,48.0,49.0,51.0,48.0
8592,219.0,Olympique de Marseille,2013-09-20 00:00:00,48.0,49.0,77.0,64.0
8592,219.0,Olympique de Marseille,2014-09-19 00:00:00,51.0,49.0,69.0,68.0
8592,219.0,Olympique de Marseille,2015-09-10 00:00:00,51.0,49.0,69.0,31.0
9874,226.0,FC Sochaux-Montbéliard,2010-02-22 00:00:00,66.0,35.0,40.0,50.0
9874,226.0,FC Sochaux-Montbéliard,2011-02-22 00:00:00,50.0,35.0,65.0,35.0
9874,226.0,FC Sochaux-Montbéliard,2012-02-22 00:00:00,63.0,63.0,72.0,49.0
9874,226.0,FC Sochaux-Montbéliard,2013-09-20 00:00:00,63.0,63.0,64.0,49.0
9874,226.0,FC Sochaux-Montbéliard,2014-09-19 00:00:00,63.0,63.0,64.0,49.0
9874,226.0,FC Sochaux-Montbéliard,2015-09-10 00:00:00,63.0,63.0,64.0,49.0
9855,1805.0,Grenoble Foot 38,2010-02-22 00:00:00,70.0,65.0,60.0,70.0
9855,1805.0,Grenoble Foot 38,2011-02-22 00:00:00,50.0,50.0,50.0,50.0
9873,110456.0,Valenciennes FC,2010-02-22 00:00:00,60.0,50.0,60.0,60.0
9873,110456.0,Valenciennes FC,2011-02-22 00:00:00,65.0,50.0,65.0,50.0
9873,110456.0,Valenciennes FC,2012-02-22 00:00:00,49.0,51.0,60.0,61.0
9873,110456.0,Valenciennes FC,2013-09-20 00:00:00,49.0,51.0,76.0,61.0
9873,110456.0,Valenciennes FC,2014-09-19 00:00:00,49.0,51.0,67.0,56.0
9873,110456.0,Valenciennes FC,2015-09-10 00:00:00,49.0,51.0,67.0,56.0
9853,1819.0,AS Saint-Étienne,2010-02-22 00:00:00,65.0,55.0,60.0,60.0
9853,1819.0,AS Saint-Étienne,2011-02-22 00:00:00,65.0,35.0,65.0,65.0
9853,1819.0,AS Saint-Étienne,2012-02-22 00:00:00,49.0,48.0,52.0,52.0
9853,1819.0,AS Saint-Étienne,2013-09-20 00:00:00,49.0,48.0,52.0,52.0
9853,1819.0,AS Saint-Étienne,2014-09-19 00:00:00,58.0,48.0,52.0,52.0
9853,1819.0,AS Saint-Étienne,2015-09-10 00:00:00,58.0,48.0,64.0,52.0
8588,64.0,RC Lens,2010-02-22 00:00:00,30.0,60.0,50.0,70.0
8588,64.0,RC Lens,2011-02-22 00:00:00,65.0,50.0,65.0,65.0
8588,64.0,RC Lens,2012-02-22 00:00:00,64.0,49.0,53.0,34.0
8588,64.0,RC Lens,2013-09-20 00:00:00,64.0,49.0,53.0,37.0
8588,64.0,RC Lens,2014-09-19 00:00:00,64.0,49.0,53.0,34.0
8588,64.0,RC Lens,2015-09-10 00:00:00,64.0,49.0,53.0,46.0
10249,70.0,Montpellier Hérault SC,2010-02-22 00:00:00,35.0,55.0,35.0,70.0
10249,70.0,Montpellier Hérault SC,2011-02-22 00:00:00,50.0,35.0,50.0,50.0
10249,70.0,Montpellier Hérault SC,2012-02-22 00:00:00,52.0,48.0,49.0,52.0
10249,70.0,Montpellier Hérault SC,2013-09-20 00:00:00,52.0,48.0,49.0,52.0
10249,70.0,Montpellier Hérault SC,2014-09-19 00:00:00,52.0,48.0,49.0,52.0
10249,70.0,Montpellier Hérault SC,2015-09-10 00:00:00,54.0,48.0,49.0,45.0
4170,111376.0,US Boulogne Cote D'Opale,2010-02-22 00:00:00,45.0,35.0,55.0,60.0
4170,111376.0,US Boulogne Cote D'Opale,2011-02-22 00:00:00,50.0,35.0,65.0,65.0
4170,111376.0,US Boulogne Cote D'Opale,2012-02-22 00:00:00,49.0,47.0,57.0,50.0
108893,111989.0,AC Arles-Avignon,2010-02-22 00:00:00,50.0,30.0,35.0,30.0
108893,111989.0,AC Arles-Avignon,2011-02-22 00:00:00,50.0,35.0,35.0,35.0
108893,111989.0,AC Arles-Avignon,2012-02-22 00:00:00,23.0,49.0,40.0,43.0
108893,111989.0,AC Arles-Avignon,2013-09-20 00:00:00,41.0,58.0,40.0,43.0
108893,111989.0,AC Arles-Avignon,2014-09-19 00:00:00,39.0,49.0,40.0,43.0
108893,111989.0,AC Arles-Avignon,2015-09-10 00:00:00,56.0,55.0,40.0,43.0
8521,378.0,Stade Brestois 29,2010-02-22 00:00:00,50.0,30.0,40.0,60.0
8521,378.0,Stade Brestois 29,2011-02-22 00:00:00,65.0,50.0,65.0,50.0
8521,378.0,Stade Brestois 29,2012-02-22 00:00:00,64.0,49.0,53.0,66.0
8521,378.0,Stade Brestois 29,2013-09-20 00:00:00,59.0,49.0,53.0,66.0
8521,378.0,Stade Brestois 29,2014-09-19 00:00:00,59.0,49.0,53.0,66.0
8521,378.0,Stade Brestois 29,2015-09-10 00:00:00,59.0,49.0,53.0,66.0
8576,614.0,AC Ajaccio,2010-02-22 00:00:00,60.0,45.0,35.0,55.0
8576,614.0,AC Ajaccio,2011-02-22 00:00:00,65.0,65.0,65.0,50.0
8576,614.0,AC Ajaccio,2012-02-22 00:00:00,59.0,48.0,34.0,52.0
8576,614.0,AC Ajaccio,2013-09-20 00:00:00,59.0,48.0,34.0,52.0
8576,614.0,AC Ajaccio,2014-09-19 00:00:00,59.0,48.0,38.0,52.0
8576,614.0,AC Ajaccio,2015-09-10 00:00:00,59.0,48.0,38.0,52.0
4087,111271.0,Évian Thonon Gaillard FC,2011-02-22 00:00:00,35.0,50.0,65.0,65.0
4087,111271.0,Évian Thonon Gaillard FC,2012-02-22 00:00:00,53.0,52.0,52.0,64.0
4087,111271.0,Évian Thonon Gaillard FC,2013-09-20 00:00:00,53.0,52.0,52.0,64.0
4087,111271.0,Évian Thonon Gaillard FC,2014-09-19 00:00:00,61.0,52.0,61.0,48.0
4087,111271.0,Évian Thonon Gaillard FC,2015-09-10 00:00:00,58.0,52.0,61.0,51.0
9836,110569.0,Dijon FCO,2010-02-22 00:00:00,55.0,40.0,40.0,55.0
9836,110569.0,Dijon FCO,2011-02-22 00:00:00,65.0,50.0,65.0,50.0
9836,110569.0,Dijon FCO,2012-02-22 00:00:00,51.0,49.0,52.0,52.0
9836,110569.0,Dijon FCO,2013-09-20 00:00:00,51.0,49.0,52.0,52.0
9836,110569.0,Dijon FCO,2014-09-19 00:00:00,51.0,49.0,52.0,52.0
9836,110569.0,Dijon FCO,2015-09-10 00:00:00,51.0,49.0,52.0,52.0
9837,379.0,Stade de Reims,2011-02-22 00:00:00,35.0,65.0,50.0,50.0
9837,379.0,Stade de Reims,2012-02-22 00:00:00,61.0,48.0,52.0,50.0
9837,379.0,Stade de Reims,2013-09-20 00:00:00,61.0,48.0,52.0,50.0
9837,379.0,Stade de Reims,2014-09-19 00:00:00,48.0,48.0,52.0,50.0
9837,379.0,Stade de Reims,2015-09-10 00:00:00,48.0,48.0,52.0,58.0
7794,58.0,SC Bastia,2010-02-22 00:00:00,40.0,50.0,35.0,55.0
7794,58.0,SC Bastia,2012-02-22 00:00:00,50.0,50.0,51.0,49.0
7794,58.0,SC Bastia,2013-09-20 00:00:00,50.0,50.0,51.0,49.0
7794,58.0,SC Bastia,2014-09-19 00:00:00,67.0,56.0,51.0,49.0
7794,58.0,SC Bastia,2015-09-10 00:00:00,61.0,56.0,51.0,49.0
10242,294.0,ES Troyes AC,2011-02-22 00:00:00,35.0,50.0,50.0,35.0
10242,294.0,ES Troyes AC,2012-02-22 00:00:00,49.0,52.0,49.0,49.0
10242,294.0,ES Troyes AC,2013-09-20 00:00:00,49.0,52.0,49.0,49.0
10242,294.0,ES Troyes AC,2014-09-19 00:00:00,49.0,52.0,49.0,46.0
10242,294.0,ES Troyes AC,2015-09-10 00:00:00,49.0,52.0,49.0,46.0
9747,62.0,En Avant de Guingamp,2010-02-22 00:00:00,35.0,45.0,55.0,70.0
9747,62.0,En Avant de Guingamp,2012-02-22 00:00:00,52.0,53.0,49.0,48.0
9747,62.0,En Avant de Guingamp,2013-09-20 00:00:00,52.0,53.0,49.0,59.0
9747,62.0,En Avant de Guingamp,2014-09-19 00:00:00,63.0,53.0,49.0,48.0
9747,62.0,En Avant de Guingamp,2015-09-10 00:00:00,63.0,42.0,56.0,36.0
8550,68.0,FC Metz,2010-02-22 00:00:00,50.0,50.0,60.0,65.0
8550,68.0,FC Metz,2011-02-22 00:00:00,65.0,35.0,65.0,50.0
8550,68.0,FC Metz,2012-02-22 00:00:00,50.0,49.0,54.0,53.0
8550,68.0,FC Metz,2014-09-19 00:00:00,55.0,49.0,54.0,53.0
8550,68.0,FC Metz,2015-09-10 00:00:00,55.0,46.0,54.0,53.0
8121,1530.0,Angers SCO,2010-02-22 00:00:00,45.0,35.0,50.0,60.0
8121,1530.0,Angers SCO,2011-02-22 00:00:00,65.0,50.0,65.0,65.0
8121,1530.0,Angers SCO,2012-02-22 00:00:00,50.0,52.0,52.0,48.0
8121,1530.0,Angers SCO,2013-09-20 00:00:00,50.0,52.0,52.0,48.0
8121,1530.0,Angers SCO,2014-09-19 00:00:00,48.0,40.0,52.0,48.0
8121,1530.0,Angers SCO,2015-09-10 00:00:00,48.0,40.0,52.0,48.0
6391,110316.0,GFC Ajaccio,2013-09-20 00:00:00,61.0,55.0,66.0,58.0
6391,110316.0,GFC Ajaccio,2015-09-10 00:00:00,48.0,55.0,53.0,55.0
9823,21.0,FC Bayern Munich,2010-02-22 00:00:00,65.0,65.0,70.0,70.0
9823,21.0,FC Bayern Munich,2011-02-22 00:00:00,42.0,34.0,30.0,72.0
9823,21.0,FC Bayern Munich,2012-02-22 00:00:00,47.0,34.0,31.0,55.0
9823,21.0,FC Bayern Munich,2013-09-20 00:00:00,56.0,40.0,44.0,39.0
9823,21.0,FC Bayern Munich,2014-09-19 00:00:00,37.0,21.0,38.0,40.0
9823,21.0,FC Bayern Munich,2015-09-10 00:00:00,45.0,37.0,31.0,22.0
9790,28.0,Hamburger SV,2010-02-22 00:00:00,70.0,70.0,60.0,70.0
9790,28.0,Hamburger SV,2011-02-22 00:00:00,52.0,61.0,58.0,54.0
9790,28.0,Hamburger SV,2012-02-22 00:00:00,46.0,60.0,55.0,39.0
9790,28.0,Hamburger SV,2013-09-20 00:00:00,34.0,34.0,59.0,48.0
9790,28.0,Hamburger SV,2014-09-19 00:00:00,45.0,60.0,73.0,62.0
9790,28.0,Hamburger SV,2015-09-10 00:00:00,42.0,62.0,58.0,47.0
8178,32.0,Bayer 04 Leverkusen,2010-02-22 00:00:00,70.0,70.0,70.0,70.0
8178,32.0,Bayer 04 Leverkusen,2011-02-22 00:00:00,67.0,51.0,47.0,55.0
8178,32.0,Bayer 04 Leverkusen,2012-02-22 00:00:00,58.0,52.0,55.0,56.0
8178,32.0,Bayer 04 Leverkusen,2013-09-20 00:00:00,64.0,52.0,54.0,37.0
8178,32.0,Bayer 04 Leverkusen,2014-09-19 00:00:00,69.0,52.0,55.0,39.0
8178,32.0,Bayer 04 Leverkusen,2015-09-10 00:00:00,73.0,77.0,54.0,61.0
9789,22.0,Borussia Dortmund,2010-02-22 00:00:00,70.0,70.0,34.0,66.0
9789,22.0,Borussia Dortmund,2011-02-22 00:00:00,73.0,60.0,53.0,64.0
9789,22.0,Borussia Dortmund,2012-02-22 00:00:00,71.0,67.0,44.0,70.0
9789,22.0,Borussia Dortmund,2013-09-20 00:00:00,74.0,70.0,48.0,76.0
9789,22.0,Borussia Dortmund,2014-09-19 00:00:00,76.0,53.0,44.0,73.0
9789,22.0,Borussia Dortmund,2015-09-10 00:00:00,71.0,70.0,44.0,49.0
10189,34.0,FC Schalke 04,2010-02-22 00:00:00,65.0,55.0,70.0,70.0
10189,34.0,FC Schalke 04,2011-02-22 00:00:00,63.0,55.0,70.0,62.0
10189,34.0,FC Schalke 04,2012-02-22 00:00:00,50.0,59.0,52.0,56.0
10189,34.0,FC Schalke 04,2013-09-20 00:00:00,60.0,62.0,54.0,52.0
10189,34.0,FC Schalke 04,2014-09-19 00:00:00,39.0,42.0,56.0,41.0
10189,34.0,FC Schalke 04,2015-09-10 00:00:00,58.0,64.0,61.0,37.0
9904,485.0,Hannover 96,2010-02-22 00:00:00,55.0,65.0,45.0,65.0
9904,485.0,Hannover 96,2011-02-22 00:00:00,55.0,55.0,43.0,53.0
9904,485.0,Hannover 96,2012-02-22 00:00:00,65.0,63.0,44.0,64.0
9904,485.0,Hannover 96,2013-09-20 00:00:00,78.0,66.0,39.0,41.0
9904,485.0,Hannover 96,2014-09-19 00:00:00,48.0,38.0,51.0,40.0
9904,485.0,Hannover 96,2015-09-10 00:00:00,48.0,38.0,51.0,40.0
8721,175.0,VfL Wolfsburg,2010-02-22 00:00:00,65.0,65.0,60.0,70.0
8721,175.0,VfL Wolfsburg,2011-02-22 00:00:00,65.0,65.0,36.0,51.0
8721,175.0,VfL Wolfsburg,2012-02-22 00:00:00,54.0,67.0,56.0,48.0
8721,175.0,VfL Wolfsburg,2013-09-20 00:00:00,58.0,68.0,72.0,70.0
8721,175.0,VfL Wolfsburg,2014-09-19 00:00:00,58.0,68.0,60.0,54.0
8721,175.0,VfL Wolfsburg,2015-09-10 00:00:00,68.0,69.0,66.0,50.0
8722,31.0,1. FC Köln,2010-02-22 00:00:00,55.0,65.0,40.0,60.0
8722,31.0,1. FC Köln,2011-02-22 00:00:00,58.0,42.0,39.0,50.0
8722,31.0,1. FC Köln,2012-02-22 00:00:00,53.0,57.0,44.0,57.0
8722,31.0,1. FC Köln,2013-09-20 00:00:00,60.0,57.0,44.0,57.0
8722,31.0,1. FC Köln,2014-09-19 00:00:00,59.0,53.0,47.0,59.0
8722,31.0,1. FC Köln,2015-09-10 00:00:00,59.0,57.0,36.0,71.0
9810,1824.0,Eintracht Frankfurt,2010-02-22 00:00:00,60.0,35.0,70.0,60.0
9810,1824.0,Eintracht Frankfurt,2011-02-22 00:00:00,52.0,62.0,62.0,41.0
9810,1824.0,Eintracht Frankfurt,2012-02-22 00:00:00,38.0,47.0,45.0,48.0
9810,1824.0,Eintracht Frankfurt,2013-09-20 00:00:00,41.0,47.0,45.0,48.0
9810,1824.0,Eintracht Frankfurt,2014-09-19 00:00:00,63.0,57.0,50.0,52.0
9810,1824.0,Eintracht Frankfurt,2015-09-10 00:00:00,51.0,47.0,58.0,40.0
8177,166.0,Hertha BSC Berlin,2010-02-22 00:00:00,60.0,45.0,55.0,55.0
8177,166.0,Hertha BSC Berlin,2011-02-22 00:00:00,59.0,56.0,50.0,66.0
8177,166.0,Hertha BSC Berlin,2012-02-22 00:00:00,48.0,45.0,51.0,46.0
8177,166.0,Hertha BSC Berlin,2013-09-20 00:00:00,40.0,63.0,46.0,63.0
8177,166.0,Hertha BSC Berlin,2014-09-19 00:00:00,68.0,51.0,59.0,59.0
8177,166.0,Hertha BSC Berlin,2015-09-10 00:00:00,47.0,59.0,68.0,45.0
9912,159.0,DSC Arminia Bielefeld,2010-02-22 00:00:00,40.0,45.0,70.0,50.0
9912,159.0,DSC Arminia Bielefeld,2011-02-22 00:00:00,46.0,45.0,33.0,42.0
9912,159.0,DSC Arminia Bielefeld,2014-09-19 00:00:00,62.0,56.0,51.0,52.0
8697,38.0,SV Werder Bremen,2010-02-22 00:00:00,70.0,70.0,40.0,70.0
8697,38.0,SV Werder Bremen,2011-02-22 00:00:00,64.0,65.0,48.0,64.0
8697,38.0,SV Werder Bremen,2012-02-22 00:00:00,54.0,68.0,58.0,48.0
8697,38.0,SV Werder Bremen,2013-09-20 00:00:00,68.0,71.0,67.0,78.0
8697,38.0,SV Werder Bremen,2014-09-19 00:00:00,40.0,37.0,40.0,51.0
8697,38.0,SV Werder Bremen,2015-09-10 00:00:00,56.0,68.0,66.0,58.0
8398,162.0,FC Energie Cottbus,2010-02-22 00:00:00,45.0,30.0,55.0,45.0
8398,162.0,FC Energie Cottbus,2011-02-22 00:00:00,64.0,71.0,38.0,52.0
8398,162.0,FC Energie Cottbus,2012-02-22 00:00:00,50.0,47.0,67.0,53.0
8398,162.0,FC Energie Cottbus,2013-09-20 00:00:00,50.0,47.0,67.0,53.0
8398,162.0,FC Energie Cottbus,2014-09-19 00:00:00,39.0,52.0,67.0,56.0
8226,10029.0,TSG 1899 Hoffenheim,2010-02-22 00:00:00,70.0,70.0,55.0,55.0
8226,10029.0,TSG 1899 Hoffenheim,2011-02-22 00:00:00,75.0,72.0,51.0,68.0
8226,10029.0,TSG 1899 Hoffenheim,2012-02-22 00:00:00,61.0,42.0,62.0,54.0
8226,10029.0,TSG 1899 Hoffenheim,2013-09-20 00:00:00,32.0,36.0,62.0,64.0
8226,10029.0,TSG 1899 Hoffenheim,2014-09-19 00:00:00,68.0,68.0,38.0,55.0
8226,10029.0,TSG 1899 Hoffenheim,2015-09-10 00:00:00,69.0,66.0,62.0,59.0
9788,23.0,Borussia Mönchengladbach,2010-02-22 00:00:00,65.0,50.0,70.0,65.0
9788,23.0,Borussia Mönchengladbach,2011-02-22 00:00:00,63.0,60.0,51.0,61.0
9788,23.0,Borussia Mönchengladbach,2012-02-22 00:00:00,57.0,54.0,48.0,55.0
9788,23.0,Borussia Mönchengladbach,2013-09-20 00:00:00,76.0,66.0,48.0,30.0
